year,title,performer,weeks_on_chart,loudness,mean_active_notes,change_frequency,unique_chords,weighted_std,dynamic_range
1987,Heat Of The Night,Bryan Adams,16,-7.609741535849817,4.843140220844048,1.941309937982151,6.0,99.96568530025303,825.9054529438454
1988,I'll Always Love You,Taylor Dayne,30,-10.36916137274711,4.416659202866099,1.4108374384236453,8.0,137.0988977405954,983.6213618315977
1988,Hands To Heaven,Breathe,29,-18.384768578503067,4.729265455846829,1.6873042855864722,7.0,127.1252173045683,797.1456333209826
1988,Please Don't Go Girl,New Kids On The Block,28,-10.522331889355518,4.4778403755868545,1.64018779342723,8.0,152.1816372166801,1005.1286554285397
1988,Naughty Girls (Need Love Too),Samantha Fox,27,-15.354974204694937,5.452528025623427,2.3978494623655915,2.0,124.66018103613771,978.4394952477336
1988,The Flame,Cheap Trick,27,-11.342684531745139,4.9244810918396364,1.842138185953938,7.0,81.99821536449828,925.3968317539485
1988,I Hate Myself For Loving You,Joan Jett & the Blackhearts,26,-7.740587387681921,5.0509254909330075,2.0517711171662127,6.0,98.81303804074109,923.0228353814596
1988,I Still Believe,Brenda K. Starr,26,,,,,,
1988,Angel,Aerosmith,25,-7.801923197797851,4.465492369599879,1.511046997190798,8.0,88.91642800079971,739.5692053335193
1988,Piano In The Dark,Brenda Russell Featuring Joe Esposito,25,,,,,,
1988,What's On Your Mind (Pure Energy),Information Society,25,-13.663142605372133,5.557082188358731,2.576734116079607,8.0,161.31610690824675,970.7984973483723
1988,Wishing Well,Terence Trent D'Arby,25,-11.746765189442057,4.848615248813859,1.9836698664901247,7.0,138.45498122533408,877.7702520473871
1988,Don't Be Cruel,Bobby Brown,24,-9.065324014375474,5.60672148730783,2.7813728995352163,2.0,134.89490662110524,1052.118088732773
1988,Pour Some Sugar On Me,Def Leppard,24,-9.282456641577348,5.2542228288687935,2.2098617983279305,5.0,107.70945337415549,693.5837984005883
1988,Sweet Child O' Mine,Guns N' Roses,24,-9.29164220247278,4.617525975298961,1.8704829118473503,7.0,86.72751024918794,877.8756910935043
1988,Anything For You,Gloria Estefan & Miami Sound Machine,23,-14.92119716083873,4.45756036895015,1.506891905896984,8.0,140.31691837477118,989.8646525457821
1988,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,23,,,,,,
1988,Kiss Me Deadly,Lita Ford,23,-11.549596161079144,4.768172888015717,1.8517126505509525,8.0,92.97502205450648,1059.7389805055145
1988,Beds Are Burning,Midnight Oil,22,-14.838576693714382,4.935469149324571,1.6976998904709748,6.0,138.48963522697682,868.3225732104191
1988,Forever Young,Rod Stewart,22,-12.010276780767414,4.595161595161595,1.6475146475146476,6.0,97.05694475712168,810.2969293532724
1988,Never Gonna Give You Up,Rick Astley,22,-12.167667561979979,4.984635645302897,2.464003511852502,8.0,99.48557780387348,924.6182196965187
1988,Rocket 2 U,The Jets,22,-13.769847338660593,4.693850562045404,1.4276687972963045,8.0,133.2710370692254,885.0270281723483
1988,Supersonic,J.J. Fad,22,-9.562116075130803,5.465486373582654,2.2359259996021486,6.0,203.71153349553893,1062.1805439264283
1988,Electric Blue,Icehouse,21,-7.703664337081339,4.845205600070441,2.0346922602800035,6.0,113.31341394474727,934.5418251462497
1988,Endless Summer Nights,Richard Marx,21,-15.707243967370543,4.738119746097101,1.9263166924000685,8.0,131.7958965202159,849.005993786945
1988,Fast Car,Tracy Chapman,21,-19.90291434454923,4.788703747164202,1.4126574356567316,8.0,155.32885566243763,938.5289262062275
1988,Hold On To The Nights,Richard Marx,21,-17.588680259405887,4.380574535302329,1.3141576665931967,8.0,175.32568299245273,859.3712493263434
1988,I Don't Wanna Live Without Your Love,Chicago,21,-8.765994624157816,4.6487862176977295,1.7729052466718873,8.0,125.64150731724418,894.6665561508584
1988,If It Isn't Love,New Edition,21,-9.72651740872774,5.159411340948853,2.2823916846763406,6.0,110.6697605340046,951.2795983013765
1988,Just Got Paid,Johnny Kemp,21,-11.084422522737784,5.141254032823678,2.255575817085145,6.0,105.90314924333461,964.7085729030349
1988,Love Bites,Def Leppard,21,-9.853939646966198,4.976157436609058,1.7659265800428914,5.0,124.49768798222374,833.3704757899967
1988,Never Tear Us Apart,INXS,21,-10.135006551467894,5.083123742454728,1.4977364185110664,7.0,121.5962561809863,729.7982877950363
1988,Nite And Day,Al B. Sure!,21,-13.512599949770765,4.924300068286021,1.6934933177251,8.0,162.26133671395505,1140.6201037445128
1988,Red Red Wine,UB40,21,-16.99993781152296,4.880163182049975,1.7595614482406936,5.0,167.6077063303316,954.7998378184215
1988,Sign Your Name,Terence Trent D'Arby,21,-10.1179012226439,4.606741573033708,1.7615294314942143,6.0,135.66997562082457,886.2431197256242
1988,Two Occasions,The Deele,21,-10.20685865085446,4.861617100371747,1.7762081784386616,7.0,149.29718443921954,943.6841447347457
1988,Wait,White Lion,21,-6.769252906148339,4.976099351714442,1.7661485589315005,5.0,163.62152807218158,962.6973484294687
1988,Another Lover,Giant Steps,20,,,,,,
1988,Chains Of Love,Erasure,20,-11.22143603088117,5.263922015970134,2.000622213004252,5.0,106.72011683489707,798.6700128279113
1988,Foolish Beat,Debbie Gibson,20,-11.877027856163712,4.350061848383106,1.4166813924721682,7.0,120.88156929241642,1022.9051743702988
1988,"Get Outta My Dreams, Get Into My Car",Billy Ocean,20,-16.289551345914433,5.247068855254743,2.5195054359411637,8.0,118.25190923821152,862.2743522481551
1988,Girlfriend,Pebbles,20,-15.063225200243055,5.036060523693033,2.1810274531122587,5.0,127.74448461725103,894.8448165146924
1988,I Found Someone,Cher,20,-11.028680669618268,4.7141512394101035,1.711327267022278,6.0,110.73318559712764,837.6811431629427
1988,I Want Her,Keith Sweat,20,-11.711408428365399,5.251809124278973,2.1336130047194546,4.0,139.13101525717346,1100.919172229114
1988,Make It Real,The Jets,20,-15.773692584131252,4.441097604576332,1.20611369324276,8.0,193.47790734850332,1017.4124664463949
1988,Make Me Lose Control,Eric Carmen,20,-13.251311563511008,4.81651376146789,1.789315580092555,5.0,133.16163347634213,840.2498103868489
1988,Simply Irresistible,Robert Palmer,20,-13.439702756571815,5.169986621079233,2.283930429612011,7.0,112.16554290712592,959.2973864653044
1988,Time And Tide,Basia,20,-10.236913679443298,4.50889882935186,1.4531264871038356,7.0,147.0935307041356,916.127515721088
1988,"Wild, Wild West",The Escape Club,20,-8.34870999795785,5.056619878603946,2.2254362670713204,6.0,127.63619802002971,855.2466801853734
1988,1-2-3,Gloria Estefan & Miami Sound Machine,19,-16.569162785189253,4.968423333152792,2.290960298976331,5.0,126.58653763239663,1122.1853074151861
1988,Here With Me,REO Speedwagon,19,-11.930213680811539,4.533043677109536,1.3704550651726504,7.0,110.721227652643,778.9357843517924
1988,Nothin' But A Good Time,Poison,19,-6.53137823486101,4.901910170366547,2.049767681982447,6.0,105.36258314941881,941.8647564866991
1988,Pamela,Toto,19,-12.814887799123948,4.872918229557389,1.9145536384096025,7.0,126.39577036400222,822.2520650475907
1988,Parents Just Don't Understand,D.J. Jazzy Jeff & The Fresh Prince,19,-17.80080830771735,5.533619986655793,2.694640077099859,6.0,144.88607958120102,927.4091667515441
1988,Promise Me,The Cover Girls,19,-14.965015713196784,4.73820741644033,1.65068455185411,8.0,150.94866119325997,1023.8925996746963
1988,Push It,Salt-N-Pepa,19,-8.622074613391488,5.5212655601659755,2.3053250345781464,7.0,163.52420925131878,920.3516410223793
1988,Rush Hour,Jane Wiedlin,19,-11.14948015522532,4.751653126771207,1.8456451917627055,6.0,122.5377551479392,967.2155816689555
1988,Shattered Dreams,Johnny Hates Jazz,19,-13.449862504478068,4.847174610195731,1.971690810571713,8.0,132.72613205427297,910.2304168251873
1988,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),19,-12.94350042261807,4.636916633426406,1.3930993218986838,6.0,128.720300877014,787.125263049139
1988,The Loco-Motion,Kylie Minogue,19,-8.285611385589327,5.027591170825336,2.3272552783109406,6.0,97.60079038843573,905.7106927802702
1988,When It's Love,Van Halen,19,-10.256723925012476,4.4902377200794685,1.6275947112420361,8.0,130.49959212012345,872.6121004154543
1988,Don't Know What You Got (Till It's Gone),Cinderella,18,-13.159222530533865,4.565732617519968,1.535288725939505,7.0,98.74460445049552,683.5295182612062
1988,Groovy Kind Of Love,Phil Collins,18,-13.3191512894343,4.321227508555028,0.9806821945027044,7.0,159.59226970803243,819.4393147360365
1988,I Don't Wanna Go On With You Like That,Elton John,18,-11.780080905397178,5.364807995791689,1.898264071541294,4.0,113.96335041044772,825.3958294161388
1988,I Wish I Had A Girl,Henry Lee Summer,18,,,,,,
1988,"Kokomo (From""Cocktail"" )",The Beach Boys,18,-15.624917684037735,5.034527128458074,1.9236542998069912,6.0,105.08113852271698,970.1234402881004
1988,Lost In You,Rod Stewart,18,-15.988737527525815,4.889753364973158,1.8766046837314245,5.0,95.87587766987247,916.9728987927189
1988,Love Changes (Everything),Climie Fisher,18,-11.781993232332836,4.543850544888428,1.8699186991869918,8.0,92.67324778978991,910.8448298526978
1988,Mercedes Boy,Pebbles,18,-10.667310558532407,5.212169103121296,2.309956538917424,6.0,122.32785109614024,956.5596663446549
1988,"Nobody's Fool (Theme From ""Caddyshack II"")",Kenny Loggins,18,-8.85082467396227,4.752190011740269,1.8708570396459858,6.0,102.89357574227581,824.4032071476103
1988,One Good Woman,Peter Cetera,18,-18.126326098922686,4.624624122953558,1.6754092883394587,6.0,149.59938812284835,1115.6541279683745
1988,One More Try,George Michael,18,-13.788217834644906,4.458535944276514,1.3548429491391774,8.0,168.41615839093055,975.4995937431862
1988,Prove Your Love,Taylor Dayne,18,-8.578969472749241,4.712001801396082,2.0553929295203783,8.0,91.0293810014886,927.3579458389628
1988,Pump Up The Volume,M/A/R/R/S,18,-12.135008135192303,5.883994643738107,2.941574459088026,3.0,151.4208844798669,1000.6430616356232
1988,Roll With It,Steve Winwood,18,-10.807509485852767,4.945730193868652,2.099953042194942,6.0,121.78672717804751,941.7776475763267
1988,Spring Love (Come Back To Me),Stevie B,18,,,,,,
1988,Tall Cool One,Robert Plant,18,-8.9877689390401,5.248436848686953,2.297373905794081,5.0,107.68737298760448,934.4985381764892
1988,The Promise,When In Rome,18,-10.100019313290078,4.855041340062279,2.0839686459787394,6.0,144.5782528951793,743.5052154425052
1988,Together Forever,Rick Astley,18,-15.985021452428606,4.8817483623221145,2.4273774565168287,8.0,90.69039695484584,662.2513978419055
1988,Where Do Broken Hearts Go,Whitney Houston,18,-11.179365583487842,4.297155878133176,1.4910962950459954,8.0,126.92767041616783,975.953489998058
1988,You Don't Know,Scarlett & Black,18,-11.52891269162414,4.7655507445347975,1.9404372161791108,7.0,104.73048235069321,929.7739134203131
1988,(Sittin' On) The Dock Of The Bay,Michael Bolton,17,-17.881992191784324,4.5407087641803034,1.6697118763176388,6.0,124.55636771603217,950.0296438278224
1988,All Fired Up,Pat Benatar,17,-10.453913649048095,5.073673364245234,1.9141336081057874,5.0,124.1902714888803,950.4497676462888
1988,"Baby, I Love Your Way/Freebird Medley",Will To Power,17,-14.45645648981031,4.769813792458127,1.6567792645269954,7.0,141.61180856057373,911.824148703807
1988,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,17,-14.937851922682754,4.379822248266432,1.4175212423088193,8.0,147.5718544950071,988.2604542682578
1988,Circle In The Sand,Belinda Carlisle,17,-14.340410917176317,4.657833859095689,1.7535226077812829,7.0,106.68251851866529,928.9330476889222
1988,Devil Inside,INXS,17,-8.50825509307245,5.45511729445719,2.460593502553097,4.0,123.71938303376176,870.9846550930474
1988,Don't Be Cruel,Cheap Trick,17,,,,,,
1988,Don't Shed A Tear,Paul Carrack,17,-9.4368226375095,4.6448360346777235,1.6968526196758387,8.0,114.99161882681331,731.3675692880088
1988,Don't You Know What The Night Can Do?,Steve Winwood,17,-20.307860623682153,4.837759266506401,1.7783306311846592,7.0,127.10203319418258,792.1700757259945
1988,Dreaming,Orchestral Manoeuvres In The Dark,17,-15.703896057789763,4.503072271530284,1.8219057836730712,6.0,123.56187690846467,764.1205269316924
1988,Father Figure,George Michael,17,-12.912547479487072,4.792322901752233,1.4975114201949955,6.0,176.81193583292008,994.0561867510996
1988,How Can I Fall?,Breathe,17,-16.663421584918584,4.435535233118315,1.5709969788519638,7.0,125.75995506784305,850.6773377729716
1988,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,17,-8.945558109711401,4.7202247191011235,1.803932584269663,6.0,108.67521015865377,802.1827644493802
1988,I Don't Want To Live Without You,Foreigner,17,-10.738369900223027,4.6085767314642965,1.5254469082739084,7.0,133.24200757292235,1110.4850358159304
1988,Man In The Mirror,Michael Jackson,17,-9.94524408684085,5.158235679452653,1.9549457748016594,7.0,123.52483576046738,888.725652315093
1988,Never Thought (That I Could Love),Dan Hill,17,-17.991691012166132,4.286066716722085,1.3587900890271372,8.0,142.09276066598682,923.9880307235088
1988,New Sensation,INXS,17,-7.817555575902134,5.467102488401518,2.4120624209194435,2.0,115.01902304327355,702.465551959207
1988,One Moment In Time,Whitney Houston,17,-10.08138877080541,4.3375368490009825,1.539960694398952,8.0,107.35884400205043,924.3333145610496
1988,Out Of The Blue,Debbie Gibson,17,-14.18333179389258,4.746031746031746,1.7803252988438174,6.0,129.55308280442006,902.9436450111408
1988,Pink Cadillac,Natalie Cole,17,-14.873058863452654,4.99144412756028,1.891366346901737,6.0,142.29951204761946,1115.9118160300688
1989,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,29,-14.754815039047221,3.555542604033104,0.7247930994288379,8.0,57.19670086427117,783.0903999727817
1989,Girl You Know It's True,Milli Vanilli,26,-9.388621957446077,5.33033208606174,2.0865294667913936,2.0,124.83785141435389,979.88917291821
1989,Once Bitten Twice Shy,Great White,26,-6.774058407226515,4.8813385191164596,2.080722095839143,5.0,107.45806553045448,1075.3503172591556
1989,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),25,,,,,,
1989,I Like It,Dino,25,-18.10634159887522,4.904761904761905,2.1653261840929403,4.0,145.47462979357906,948.5968606746432
1989,Buffalo Stance,Neneh Cherry,24,-10.852512393939492,5.140695915279879,2.3574130105900153,7.0,124.07129835458932,971.7856967576281
1989,Thinking Of You,SaFire,24,-15.514368684700909,4.639774557165862,1.5277777777777777,8.0,122.0193452477359,1137.3020527361468
1989,Where Are You Now?,Jimmy Harnen With Synch,24,-12.226544707588223,4.4546917753098345,1.3595686463866088,7.0,112.64485097110862,989.4847215330029
1989,Bust A Move,Young M.C.,23,-7.268078066505127,5.2889145274492835,2.6285934044803385,6.0,79.20649542645327,785.498061995323
1989,If I Could Turn Back Time,Cher,23,-8.247026785563436,4.633967071736574,1.7589180713445707,6.0,100.03264313117053,807.2889354737098
1989,She Drives Me Crazy,Fine Young Cannibals,23,-10.921018708918355,5.186217325556275,2.2214301144955715,8.0,153.5308449023623,1038.3039207747718
1989,Angel Eyes,The Jeff Healey Band,22,-12.125983200656973,4.393329838815358,1.4133796356965012,8.0,122.49529328333699,786.1280075949838
1989,Forever Your Girl,Paula Abdul,22,-7.687459267284604,4.8366060827472825,2.2677870125125583,7.0,110.37631919471784,952.4847894253095
1989,Girl I'm Gonna Miss You,Milli Vanilli,22,-13.493416809604371,4.8936674917491745,1.7392739273927393,6.0,178.9153353541411,965.921863070232
1989,I'll Be There For You,Bon Jovi,22,-10.198260830174002,4.814920894708129,1.608974358974359,8.0,107.34155686920103,756.2681237007497
1989,If You Don't Know Me By Now,Simply Red,22,-11.217690039822465,4.6611307018541694,1.394721874644523,8.0,160.96665240321002,827.7087425392496
1989,(You're My One And Only) True Love,Seduction,21,-7.003338373167852,4.465319131091168,1.9813805250356453,6.0,119.0826941087458,838.3131363941216
1989,Baby Don't Forget My Number,Milli Vanilli,21,-8.668902083296784,5.293186895011169,2.0447691734921816,2.0,120.22360955217563,1012.6851390020037
1989,Cold Hearted,Paula Abdul,21,-7.763380773227468,5.175845410628019,2.2153515834675255,5.0,143.21048992515566,1066.6544180229084
1989,Every Little Step,Bobby Brown,21,-9.257773190487972,5.136561743341404,2.4590799031476998,6.0,91.5799472924639,875.2059505581611
1989,I'll Be Loving You (Forever),New Kids On The Block,21,-11.818043794797589,4.704160789844852,1.4222496473906912,6.0,146.51467598065926,992.2331774464433
1989,My Heart Can't Tell You No,Rod Stewart,21,,,,,,
1989,Right Here Waiting,Richard Marx,21,-15.920235332896992,4.202652846099789,1.1112087139845397,8.0,160.88720691079408,837.6154808597961
1989,"Rock On (From ""Dream A Little Dream"")",Michael Damian,21,,,,,,
1989,Second Chance,Thirty Eight Special,21,,,,,,
1989,Secret Rendezvous,Karyn White,21,-17.77006721621133,5.273346638221732,2.3566168880324825,6.0,118.56037281801763,1012.7398588766251
1989,18 And Life,Skid Row,20,-8.582125521120844,4.899025776334484,1.8192612137203166,6.0,126.15082181721351,903.145496504707
1989,A Shoulder To Cry On,Tommy Page,20,,,,,,
1989,"After All (Love Theme From ""Chances Are"")",Cher & Peter Cetera,20,-11.98311236177087,4.562095791545599,1.3766988471271908,8.0,124.11614450942595,936.6407232573519
1989,Don't Shut Me Out,Kevin Paige,20,-14.601381499155627,5.3912347408445065,2.452671602961777,5.0,121.49885299316306,967.5154193198906
1989,Dreamin',Vanessa Williams,20,-12.317044183366399,4.56790562149101,1.629592779475517,6.0,130.13857240021073,826.6971512494979
